epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.4316359433184834,0.26988488190794646,0.5514363646507263,0.14399027824401855,0.0949343889951706
2,0.31901302924810754,0.2545569325758986,0.5580872893333435,0.15702183544635773,0.10445395857095718
3,0.2953239794883245,0.245045808692501,0.5761135816574097,0.1626698523759842,0.10835852473974228
4,0.27925802352426765,0.2317562777906248,0.594578206539154,0.1956700086593628,0.13130685687065125
5,0.2670594034076448,0.23063425403343488,0.5897729396820068,0.20419442653656006,0.13733729720115662
6,0.25857410602125264,0.23637931559183825,0.602853536605835,0.20408162474632263,0.13649071753025055
7,0.25024490680174605,0.22051743009727295,0.6187806129455566,0.21710005402565002,0.1450677067041397
8,0.24211294495279875,0.21721619367599487,0.6256687045097351,0.22231844067573547,0.1538551151752472
9,0.23848147738364436,0.21169718528447085,0.6331974267959595,0.2308751344680786,0.15703555941581726
10,0.2315630606737453,0.2143237196827588,0.6198278069496155,0.232772558927536,0.15697458386421204
11,0.22880602589590268,0.21590886805972007,0.6162161827087402,0.22945503890514374,0.15434031188488007
12,0.22245768530798493,0.21259473498961698,0.6193222999572754,0.23725266754627228,0.15816813707351685
