epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.49154448743590173,0.3378465662742483,0.4518197774887085,0.08860264718532562,0.05719815194606781
2,0.3988982690176524,0.29760318639977223,0.5141506791114807,0.13113422691822052,0.08505946397781372
3,0.3669177102437463,0.28991905137382706,0.5185266137123108,0.1445581465959549,0.09456679224967957
4,0.34932497660177914,0.2709039063803081,0.5341314673423767,0.16236643493175507,0.10702019929885864
5,0.3346450027328572,0.26291604756281295,0.5506620407104492,0.16042815148830414,0.10595671832561493
6,0.32352715515759084,0.2572281305646074,0.5562071204185486,0.1687183827161789,0.11249320209026337
7,0.3158467967058616,0.2693687466711834,0.5641021728515625,0.1604500412940979,0.10515271872282028
8,0.30819411857330276,0.2478751274018452,0.5720921754837036,0.16934679448604584,0.11378669738769531
9,0.3015269417927785,0.2581189528107643,0.5582396388053894,0.17736028134822845,0.11747223138809204
10,0.2963073058241651,0.2635404389993898,0.5694211721420288,0.18020424246788025,0.11863096803426743
11,0.291910262270526,0.24934553375531887,0.5734703540802002,0.17408360540866852,0.11596287786960602
12,0.28888064143157266,0.23719243294206158,0.5791935324668884,0.1787552684545517,0.11975463479757309
