epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.46755359640546135,0.3147325323869104,0.47656723856925964,0.10308348387479782,0.06692224740982056
2,0.37814893856707327,0.29313298794504716,0.4943814277648926,0.11324135959148407,0.07463939487934113
3,0.3510017596801735,0.29380494927706785,0.5211600065231323,0.13624216616153717,0.0889081358909607
4,0.3308138943487598,0.2635361088873589,0.5321598052978516,0.14884118735790253,0.09865625947713852
5,0.3182126372833155,0.2584341272507628,0.5519849061965942,0.17000295221805573,0.11258678883314133
6,0.3067800806989426,0.25283175339437514,0.5775062441825867,0.1717005968093872,0.11483404040336609
7,0.29930763575672936,0.25078981686128327,0.564034640789032,0.1686626374721527,0.11234098672866821
8,0.29182934207217387,0.24291661493990518,0.5611335635185242,0.1798795461654663,0.11950031667947769
9,0.28449539156816117,0.2450585908269229,0.5752768516540527,0.1934422254562378,0.12944011390209198
10,0.2799389625561187,0.24101870435557954,0.5760915279388428,0.19845050573349,0.13160817325115204
11,0.2746643667980548,0.2350621001973544,0.5875663161277771,0.19589222967624664,0.13016794621944427
12,0.2693511475070914,0.23405413768471103,0.5971797704696655,0.20011381804943085,0.1338781863451004
