epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.5016132868263318,0.36544182752740795,0.4701739549636841,0.1112501323223114,0.0707649439573288
2,0.4114091591512699,0.2734769319665843,0.5251604318618774,0.1505647599697113,0.09837328642606735
3,0.37680354904218155,0.2694557227451226,0.5611187815666199,0.16647177934646606,0.10913481563329697
4,0.35813627848390234,0.24494360371910293,0.5660687685012817,0.18887026607990265,0.12496962398290634
5,0.33958845675728433,0.23362160247975383,0.600537121295929,0.2117834985256195,0.14239299297332764
6,0.3276897086143786,0.22967869947696554,0.6118689179420471,0.22052732110023499,0.14807161688804626
7,0.3184488521382283,0.22884244970206558,0.5937096476554871,0.20521874725818634,0.1370105743408203
8,0.30835493436883715,0.22577471137046815,0.623943567276001,0.241099551320076,0.16299378871917725
9,0.3026429672246855,0.22041699069327322,0.6155816316604614,0.232791468501091,0.15738311409950256
10,0.2940483092647696,0.21733405317725807,0.6232941746711731,0.24626417458057404,0.16585838794708252
11,0.2877671670377014,0.21682111477029734,0.6215747594833374,0.22841128706932068,0.15483009815216064
12,0.28193596002696253,0.20796408956420834,0.6381791830062866,0.25446414947509766,0.17334361374378204
