epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.40328338040049067,0.2383151405330362,0.5958005785942078,0.1752631515264511,0.12128398567438126
2,0.2932353738369428,0.221754453562457,0.6095802783966064,0.220394566655159,0.1521797776222229
3,0.2612262845938193,0.1948418210035768,0.6602399349212646,0.2656663954257965,0.18497052788734436
4,0.2395719796048117,0.20005452920650613,0.6655271649360657,0.25963836908340454,0.18146049976348877
5,0.22464539433937103,0.2069023784635396,0.6346384286880493,0.2545742690563202,0.17786137759685516
6,0.2131482097691775,0.1839483096167959,0.6902129054069519,0.2869052290916443,0.20318397879600525
7,0.20261840139112827,0.17354766970564578,0.6984776258468628,0.3143395185470581,0.2236849069595337
8,0.19473559267762752,0.17598605078869853,0.6848592162132263,0.3116709589958191,0.22072643041610718
9,0.18768347402949323,0.1760881029583257,0.6894592642784119,0.2990799844264984,0.21400028467178345
10,0.18027436543355987,0.17117941538835393,0.7084078192710876,0.3222227394580841,0.22975201904773712
11,0.17355443491575467,0.16911496869448958,0.7056873440742493,0.3205104172229767,0.2277027815580368
12,0.16852213667750401,0.172938035505599,0.692089855670929,0.33514803647994995,0.23854659497737885
