epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.35734213144632077,0.22236847479457725,0.6165169477462769,0.2226230353116989,0.15273071825504303
2,0.26821242718530236,0.20032898408092864,0.6502549648284912,0.2556080222129822,0.17642170190811157
3,0.24450723395054588,0.19453284858840786,0.6558691263198853,0.2590232491493225,0.17855098843574524
4,0.22712066561391192,0.18755394985822782,0.6672753691673279,0.2878907322883606,0.20326566696166992
5,0.21726422575870621,0.17418079170053952,0.7017449140548706,0.29913097620010376,0.21194866299629211
6,0.2072851978775328,0.17869904596511632,0.7001628279685974,0.32106345891952515,0.22654756903648376
7,0.1986063200207153,0.16829099904184472,0.7014679908752441,0.3251786530017853,0.22921901941299438
8,0.189985975244332,0.16647095621040423,0.7153843641281128,0.3414156436920166,0.24521085619926453
9,0.1823716497134945,0.1661217006510251,0.7117188572883606,0.3406672775745392,0.2444724142551422
10,0.1802999867625315,0.15945930799392805,0.7079514265060425,0.3361876606941223,0.24221155047416687
11,0.17202689571549062,0.1590644262016636,0.7194980978965759,0.36078566312789917,0.2584202289581299
12,0.1683630215612777,0.1541848867519261,0.7305140495300293,0.3642284572124481,0.2614922821521759
