epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.6798122104387335,0.3530742689453322,0.419361412525177,0.08102620393037796,0.051918383687734604
2,0.5306882101617193,0.3432328789398588,0.4284021854400635,0.10479868203401566,0.06670790165662766
3,0.4769612514808599,0.32336531075937996,0.5016022324562073,0.11929265409708023,0.07686232775449753
4,0.4442081467119326,0.32648111931208906,0.47941017150878906,0.12307324260473251,0.07853672653436661
5,0.4216183187897615,0.2834141209207732,0.5106328725814819,0.1409262716770172,0.09087557345628738
6,0.40345853035405665,0.27881355820031,0.5514147281646729,0.1603081375360489,0.10445176064968109
7,0.3923486258384535,0.2660814283736821,0.551741361618042,0.17023378610610962,0.11145046353340149
8,0.37993931715585216,0.27194479416156636,0.5559348464012146,0.17748527228832245,0.11526346206665039
9,0.3708821691830033,0.2619468350862635,0.5507786273956299,0.18460269272327423,0.12078533321619034
10,0.3666588749534704,0.2613653203022891,0.5559472441673279,0.17626231908798218,0.11496793478727341
11,0.35699730971346355,0.2523136343421607,0.5683925151824951,0.20190048217773438,0.13348767161369324
12,0.3502930660344897,0.24629127727500325,0.5734109282493591,0.19540372490882874,0.12982478737831116
