epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.5959548511833663,0.33709317425342455,0.4556845426559448,0.09507570415735245,0.06045418605208397
2,0.47292315206512664,0.3226631187821088,0.4802837669849396,0.10485338419675827,0.06767049431800842
3,0.4332711110871186,0.2872921503978233,0.5182209610939026,0.1318512111902237,0.08657226711511612
4,0.40462180386397983,0.285757353861038,0.5287265181541443,0.1445670872926712,0.09434070438146591
5,0.38780816519034694,0.2662874025433031,0.5595412850379944,0.15007150173187256,0.10005731135606766
6,0.3717411196781492,0.2827980110090073,0.5372711420059204,0.15522883832454681,0.10108761489391327
7,0.3603676674367669,0.26167968160485566,0.5607097148895264,0.1637759655714035,0.10803906619548798
8,0.3500817061505094,0.2504069358110428,0.564659595489502,0.18102578818798065,0.12042180448770523
9,0.34015562956914996,0.2528500142571044,0.5570025444030762,0.16889086365699768,0.11196436733007431
10,0.33418191682552556,0.24361409573522333,0.5863384008407593,0.1861937940120697,0.12451887130737305
11,0.3243460227561616,0.24799946848660298,0.577886700630188,0.18578891456127167,0.12453481554985046
12,0.31860476811148675,0.24297131312220063,0.5962774157524109,0.19354821741580963,0.12914006412029266
