epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.4047257797779492,0.23793796317218102,0.5961437821388245,0.20162267982959747,0.13627983629703522
2,0.28566948592474717,0.2044906738686235,0.6431571841239929,0.2370341718196869,0.16277354955673218
3,0.2603545732467029,0.1992368878771181,0.6351815462112427,0.2644377648830414,0.1836899071931839
4,0.24425239284976083,0.1902096525651135,0.6515191793441772,0.2911703586578369,0.20255142450332642
5,0.2334594600618429,0.19228762469879568,0.6685165762901306,0.2874678671360016,0.20012013614177704
6,0.22393380678395988,0.17915003246640507,0.6858833432197571,0.29460543394088745,0.20904864370822906
7,0.21561635654487582,0.18354643503688786,0.6779477000236511,0.2917436957359314,0.20560289919376373
8,0.20958581084299305,0.18143490763151482,0.6707772016525269,0.2871464788913727,0.2007494568824768
9,0.20328054146849006,0.17302189103952825,0.6934783458709717,0.31351760029792786,0.22305259108543396
10,0.19882607921634032,0.17163928291977268,0.6945711970329285,0.32127007842063904,0.22724966704845428
11,0.19505203859867504,0.17101185952555642,0.6934689879417419,0.31081122159957886,0.2179795205593109
12,0.19182691542591068,0.1780258034394212,0.6848194003105164,0.3191596269607544,0.2254614681005478
