epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.4826270805836393,0.32469123989751897,0.47378310561180115,0.10927298665046692,0.07003527879714966
2,0.3714130435551701,0.29790924285372644,0.5066044926643372,0.12996746599674225,0.08477692306041718
3,0.3387209209254296,0.27403922072828635,0.5403453707695007,0.14075519144535065,0.09274696558713913
4,0.31909434016673793,0.26584228934490517,0.5564290285110474,0.16315177083015442,0.10716430842876434
5,0.3009665055307566,0.24958545622760303,0.5789411067962646,0.17166726291179657,0.1144571378827095
6,0.2885915918320125,0.24106081677218005,0.5847554802894592,0.17896778881549835,0.12062692642211914
7,0.27820937101680887,0.24679816208065372,0.578922688961029,0.17429418861865997,0.116852767765522
8,0.2687454338291292,0.24474872812016368,0.6025583744049072,0.19644105434417725,0.13132056593894958
9,0.2606626507077695,0.23981853370388892,0.5850050449371338,0.19202476739883423,0.1282322108745575
10,0.2541330178199025,0.22913563241289087,0.6051876544952393,0.21644693613052368,0.1466890573501587
11,0.24674772147773694,0.23461746455055393,0.600043535232544,0.20546133816242218,0.13728347420692444
12,0.24176195383249544,0.22744278997591097,0.5980656147003174,0.21271029114723206,0.14312854409217834
