epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.6028683457367465,0.3299411389848282,0.46605002880096436,0.09524194151163101,0.062114570289850235
2,0.45863814674698006,0.2869118468000971,0.5168100595474243,0.1443464607000351,0.09434591978788376
3,0.4073297744602169,0.27557199843998614,0.5262007117271423,0.16507048904895782,0.10844732075929642
4,0.37713485893352644,0.2497690272228471,0.5695383548736572,0.18213127553462982,0.12171469628810883
5,0.35700606684867237,0.26285443460119184,0.5664333701133728,0.1853916347026825,0.12263832241296768
6,0.34180869698634214,0.23321998319749174,0.6047473549842834,0.20998138189315796,0.14133639633655548
7,0.3285179398189652,0.2281636165133838,0.6053345203399658,0.2371729612350464,0.1585923284292221
8,0.3178884087490676,0.22105923813992534,0.6026788353919983,0.23321333527565002,0.15610551834106445
9,0.3097185350401912,0.21850846456042652,0.6273946166038513,0.23895367980003357,0.16325019299983978
10,0.3021327968652199,0.21603723127266455,0.6282511353492737,0.2441573292016983,0.16686302423477173
11,0.29502227672349773,0.2167464028144705,0.6183233857154846,0.24878808856010437,0.1692124754190445
12,0.2892787604086988,0.2161712866918794,0.6307559609413147,0.2396576702594757,0.16206243634223938
