epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.5018962303259155,0.35786179612422814,0.45977216958999634,0.10402382910251617,0.06548027694225311
2,0.3907707367936979,0.2959342170892091,0.49126145243644714,0.11965607851743698,0.07879664748907089
3,0.35470559015574843,0.2867999715024027,0.5132803916931152,0.14120551943778992,0.0917433574795723
4,0.3331870878124768,0.2622429673014016,0.5571209192276001,0.15823717415332794,0.10493896156549454
5,0.3164663152952435,0.26138467423874756,0.5408947467803955,0.16071292757987976,0.10613083094358444
6,0.3048698673491496,0.2736369702836563,0.5382086634635925,0.15399794280529022,0.1007077768445015
7,0.2960834611921212,0.25136679616467705,0.5797373652458191,0.17702801525592804,0.11862913519144058
8,0.28836365541736847,0.252500091698663,0.5721567273139954,0.17261826992034912,0.1154092326760292
9,0.279902348961461,0.2451386904922025,0.5747497081756592,0.18267540633678436,0.12263872474431992
10,0.2738993238698866,0.2324429974987589,0.5971883535385132,0.20008404552936554,0.13496869802474976
11,0.2682276463105702,0.2440648395439674,0.5929723978042603,0.1986674815416336,0.13369901478290558
12,0.2635536297630599,0.23852176979697984,0.5826975107192993,0.19384342432022095,0.1296541541814804
