epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.5857806214527195,0.31028685504443027,0.4736901819705963,0.11374282836914062,0.07231491804122925
2,0.4505839612580533,0.28355439150170103,0.5105975866317749,0.1384718120098114,0.08901945501565933
3,0.4138887917458342,0.27865522957011446,0.549263060092926,0.16896593570709229,0.11005853861570358
4,0.3860048765596133,0.2784812240159675,0.5872523188591003,0.18501468002796173,0.1220480278134346
5,0.36554761810899616,0.24941197813373722,0.572388231754303,0.18357563018798828,0.12218767404556274
6,0.3523970055139165,0.23533297493441463,0.6081176996231079,0.2129586935043335,0.1416802555322647
7,0.3412096941997761,0.2338503809416131,0.6055861115455627,0.21769608557224274,0.14500609040260315
8,0.3331321706371003,0.23368744052028004,0.6058635115623474,0.22369830310344696,0.14838121831417084
9,0.32529446307627213,0.22253092419203013,0.6220394968986511,0.2379153072834015,0.15945400297641754
10,0.31611974221794,0.22460425206243176,0.6031425595283508,0.22057023644447327,0.14779268205165863
11,0.3078653500539474,0.21611617260599789,0.6371520757675171,0.2347690612077713,0.15858739614486694
12,0.3065330943440154,0.21162745836254668,0.6359758377075195,0.2341792732477188,0.1579708606004715
