epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.49732539658167685,0.2591650607770887,0.569556713104248,0.16274484992027283,0.10783656686544418
2,0.37922562632527496,0.23167878260900235,0.6062248945236206,0.19361333549022675,0.1290736347436905
3,0.34800997180346543,0.21679101632586842,0.6247246265411377,0.22035296261310577,0.14933061599731445
4,0.3288158218476117,0.21105328680112445,0.636889636516571,0.22816413640975952,0.1554357260465622
5,0.3158851505794296,0.2142591353120475,0.6183833479881287,0.24330593645572662,0.16602008044719696
6,0.30247836143781737,0.22139268527770864,0.6107259392738342,0.2502833306789398,0.16761371493339539
7,0.29508801304978405,0.20400944436932433,0.6313039064407349,0.24178124964237213,0.1657106876373291
8,0.28782409320463115,0.19874543527076985,0.6624679565429688,0.2708236575126648,0.1848118007183075
9,0.2818574600121587,0.19851935017725517,0.6496752500534058,0.26649171113967896,0.1823110431432724
10,0.2750921972029338,0.20405684298482435,0.6423854827880859,0.2662801444530487,0.18280166387557983
11,0.2691741266779245,0.1931708308129475,0.6576063632965088,0.2792271673679352,0.19527709484100342
12,0.2667127508103753,0.19076045936551586,0.6678975224494934,0.26638907194137573,0.18328268826007843
