epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.498015539002243,0.2665212007418071,0.5695375800132751,0.17288155853748322,0.11630278080701828
2,0.3632262750550958,0.2272684625158571,0.6104763746261597,0.2123246043920517,0.14527611434459686
3,0.32510846245088215,0.2074745351525202,0.6421027779579163,0.2428141087293625,0.169200137257576
4,0.29950190226836093,0.21116193700326633,0.6283689141273499,0.2569434642791748,0.17673248052597046
5,0.2826081507775259,0.20093888105594948,0.641147255897522,0.25497865676879883,0.17915721237659454
6,0.2688183802170849,0.1897004366125146,0.6752640604972839,0.2945147156715393,0.20748673379421234
7,0.2575921600326624,0.18408578848593857,0.6799195408821106,0.2901681363582611,0.20351554453372955
8,0.24702651248030041,0.18606658851447172,0.6715627908706665,0.30806565284729004,0.21539172530174255
9,0.239166564547142,0.18448579831890863,0.6739758849143982,0.29735851287841797,0.2075892984867096
10,0.23222785462660592,0.1781779532767322,0.6855528354644775,0.31032517552375793,0.21886442601680756
11,0.22322026684848909,0.16899172665729914,0.7055800557136536,0.32669395208358765,0.23341193795204163
12,0.2185829231988372,0.16836035394505278,0.7149555087089539,0.34032949805259705,0.24293021857738495
