epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.4802128971876971,0.2491745215980974,0.5487229228019714,0.1694304347038269,0.11286661028862
2,0.3620847562617958,0.23198023520103872,0.601094126701355,0.22531194984912872,0.15150681138038635
3,0.33052718051060054,0.21634857856655773,0.6414415836334229,0.22365908324718475,0.1541825383901596
4,0.313553574143649,0.20399147659948427,0.6380910873413086,0.2462995946407318,0.16757473349571228
5,0.30033043292605777,0.22718382514502905,0.6053511500358582,0.23570145666599274,0.15906742215156555
6,0.28854007708877955,0.193345843929134,0.6636723875999451,0.2590765655040741,0.17921914160251617
7,0.27959840884236264,0.19530758578075122,0.6598947644233704,0.2765207588672638,0.19127146899700165
8,0.27147709276804083,0.18940161862601973,0.6528447270393372,0.2825087010860443,0.1964077353477478
9,0.2670202153051719,0.18613574031281144,0.6777892112731934,0.2807483971118927,0.19686098396778107
10,0.25926962342285675,0.18075232840564154,0.6793015003204346,0.3110112249851227,0.2178833782672882
11,0.25642457138877595,0.17737725877190288,0.692959189414978,0.31025558710098267,0.2171940952539444
12,0.2519519467685283,0.17801198822586503,0.6940568685531616,0.31656989455223083,0.22228601574897766
