epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.45419109497235,0.296107850458524,0.4917323589324951,0.11765395104885101,0.07590781897306442
2,0.3382023618220865,0.2625887889976371,0.5664268136024475,0.16732257604599,0.1118309423327446
3,0.2994489928009968,0.23976406914322343,0.5903526544570923,0.19650545716285706,0.13300900161266327
4,0.27714572844799573,0.22119147902073927,0.618334949016571,0.21421894431114197,0.14536534249782562
5,0.25875851075683537,0.21865452040139943,0.6251664161682129,0.2264554649591446,0.1565423607826233
6,0.24365137546972424,0.20366895872436158,0.6261184215545654,0.23398911952972412,0.16227179765701294
7,0.23293609745006325,0.21444172789789226,0.6337863802909851,0.24210220575332642,0.16558080911636353
8,0.22327007605925434,0.207494233466991,0.6449775695800781,0.2476363182067871,0.17161966860294342
9,0.21521934274672877,0.1948175384369615,0.6621296405792236,0.2605055868625641,0.18226595222949982
10,0.20785244408770245,0.19044367866973355,0.6593422293663025,0.2776632606983185,0.19497787952423096
11,0.2009828397860492,0.1905092159158563,0.6709933876991272,0.26812487840652466,0.1876562535762787
12,0.19626297791283395,0.1957352611504189,0.6687596440315247,0.2742414176464081,0.1914893239736557
