epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.37742608715604525,0.24809348906936315,0.5677182078361511,0.19580526649951935,0.13069310784339905
2,0.29741609545155784,0.230051340316904,0.5978459119796753,0.21280568838119507,0.14350824058055878
3,0.2682567043326287,0.19977252719731167,0.6469722986221313,0.2692122757434845,0.18787695467472076
4,0.2517838831648019,0.19175893761988344,0.6674231290817261,0.28059983253479004,0.19661861658096313
5,0.23728609494126807,0.1871329287259743,0.6830559968948364,0.2803080677986145,0.19582433998584747
6,0.22505917655137178,0.18892557929302084,0.6690518260002136,0.28731247782707214,0.19904322922229767
7,0.21815046645908653,0.1804975599564355,0.6886721253395081,0.300912469625473,0.21202783286571503
8,0.20778946644216176,0.1755702150792911,0.6841763854026794,0.3149413764476776,0.21964386105537415
9,0.20121125859658634,0.16294782421198384,0.7207047939300537,0.33760565519332886,0.24083544313907623
10,0.19669647779503183,0.16885411145872084,0.7019772529602051,0.32394057512283325,0.2275802344083786
11,0.19046261362103062,0.1756388359285634,0.6954328417778015,0.3225131332874298,0.22885535657405853
12,0.18641101962173276,0.1635768707970093,0.70445716381073,0.33970028162002563,0.2433655709028244
