epoch,train_loss,val_loss,val_pixel_acc_ex_bg,val_mdice_ex_bg,val_miou_ex_bg
1,0.49378376171452637,0.30609976163465685,0.49927374720573425,0.11381244659423828,0.07459869235754013
2,0.38345560888128893,0.3033056812335367,0.49741706252098083,0.12291564792394638,0.07991699874401093
3,0.35663932083281696,0.28359160929510036,0.5032724142074585,0.14460845291614532,0.09438299387693405
4,0.33119605316520573,0.2644765746511825,0.5400776863098145,0.16458460688591003,0.10906986892223358
5,0.311132330651203,0.2619042236306896,0.5667306184768677,0.16506291925907135,0.10963919013738632
6,0.29683595190156475,0.23515146378784962,0.5984898209571838,0.19937413930892944,0.13368454575538635
7,0.2852050810373097,0.23009328258364167,0.6057800650596619,0.207631915807724,0.1397230178117752
8,0.27371715321133716,0.23260898541097771,0.5959741473197937,0.20246586203575134,0.13453593850135803
9,0.26592453957377277,0.22577965371821024,0.6140458583831787,0.21229176223278046,0.1422303467988968
10,0.25820897592735825,0.2344880482717736,0.6067238450050354,0.22455915808677673,0.1510162204504013
11,0.25184226434463625,0.2217457494507097,0.6126384735107422,0.22438861429691315,0.15170378983020782
12,0.24553609819139705,0.21318250772071212,0.6298233866691589,0.2394322156906128,0.16202493011951447
