class_index,class_name,dice,iou,support,is_background
0,background,0.973122239112854,0.9476514458656311,145564416.0,True
1,"shirt, blouse",0.1367606371641159,0.07339939475059509,529452.0,False
2,"top, t-shirt, sweatshirt",0.39686262607574463,0.2475537210702896,2653946.0,False
3,sweater,0.06485063582658768,0.03351195529103279,171252.0,False
4,cardigan,0.0,0.0,71102.0,False
5,jacket,0.2562573552131653,0.14695823192596436,1123778.0,False
6,vest,0.0,0.0,137379.0,False
7,pants,0.5787372589111328,0.40719935297966003,2674313.0,False
8,shorts,0.3522462248802185,0.21377357840538025,381684.0,False
9,skirt,0.09029354900121689,0.047281377017498016,1451598.0,False
10,coat,0.09907860308885574,0.0521213561296463,1133693.0,False
11,dress,0.6137648224830627,0.44275668263435364,7949950.0,False
12,jumpsuit,0.0,0.0,313468.0,False
13,cape,0.0,0.0,76320.0,False
14,glasses,0.3944701850414276,0.24569471180438995,53391.0,False
15,hat,0.08993668109178543,0.047085706144571304,134737.0,False
16,"headband, head covering, hair accessory",0.004551681224256754,0.0022810318041592836,92464.0,False
17,tie,0.0,0.0,1027.0,False
18,glove,0.032977864146232605,0.016765376552939415,21667.0,False
19,watch,0.07327020913362503,0.03802827373147011,12544.0,False
20,belt,0.05658336728811264,0.029115408658981323,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.20572210848331451,0.114654541015625,274162.0,False
23,sock,0.15671269595623016,0.08501805365085602,25381.0,False
24,shoe,0.4968123435974121,0.3305058777332306,854045.0,False
25,"bag, wallet",0.08107395470142365,0.0422496497631073,525544.0,False
26,scarf,0.005672411527484655,0.0028442726470530033,219364.0,False
27,umbrella,0.004154999740421772,0.0020818246994167566,88384.0,False
28,hood,0.021798215806484222,0.011019207537174225,34849.0,False
29,collar,0.15881943702697754,0.08625956624746323,82485.0,False
30,lapel,0.12240438908338547,0.0651920959353447,248562.0,False
31,epaulette,0.0,0.0,1045.0,False
32,sleeve,0.5720346570014954,0.40059423446655273,2658035.0,False
33,pocket,0.023654425516724586,0.011968769133090973,171000.0,False
34,neckline,0.3186565637588501,0.18952497839927673,173563.0,False
35,buckle,0.016878843307495117,0.008511251769959927,6895.0,False
36,zipper,0.03879687562584877,0.019782181829214096,26645.0,False
37,applique,0.0,0.0,40594.0,False
38,bead,0.007200617343187332,0.0036133176181465387,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.0,0.0,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.0,0.0,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
