class_index,class_name,dice,iou,support,is_background
0,background,0.9908410310745239,0.9818482398986816,145564384.0,True
1,"shirt, blouse",0.4759334623813629,0.3122786581516266,529452.0,False
2,"top, t-shirt, sweatshirt",0.692345380783081,0.529455840587616,2653946.0,False
3,sweater,0.4540387690067291,0.29369351267814636,171252.0,False
4,cardigan,0.020637571811676025,0.010426373220980167,71102.0,False
5,jacket,0.5990155339241028,0.42756757140159607,1123778.0,False
6,vest,0.10300303250551224,0.05429794266819954,137379.0,False
7,pants,0.8067691922187805,0.676121711730957,2674313.0,False
8,shorts,0.6778282523155212,0.5126628279685974,381684.0,False
9,skirt,0.605297863483429,0.4339979588985443,1451598.0,False
10,coat,0.5693783164024353,0.39799365401268005,1133693.0,False
11,dress,0.8106598854064941,0.68160480260849,7949950.0,False
12,jumpsuit,0.14701120555400848,0.07933734357357025,313468.0,False
13,cape,0.14063356816768646,0.07563520967960358,76320.0,False
14,glasses,0.7542975544929504,0.6055198907852173,53391.0,False
15,hat,0.6327610015869141,0.4628020226955414,134737.0,False
16,"headband, head covering, hair accessory",0.34900107979774475,0.21138782799243927,92464.0,False
17,tie,0.35549071431159973,0.21616826951503754,1027.0,False
18,glove,0.2137836068868637,0.11968516558408737,21667.0,False
19,watch,0.13980738818645477,0.07515748590230942,12544.0,False
20,belt,0.24995242059230804,0.14282608032226562,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.6680320501327515,0.5015376210212708,274162.0,False
23,sock,0.31665539741516113,0.1881108582019806,25381.0,False
24,shoe,0.770514190196991,0.6266962885856628,854045.0,False
25,"bag, wallet",0.5813522934913635,0.40979328751564026,525544.0,False
26,scarf,0.29118141531944275,0.1703992486000061,219364.0,False
27,umbrella,0.8517425060272217,0.741769552230835,88384.0,False
28,hood,0.071768619120121,0.03721992298960686,34849.0,False
29,collar,0.38641098141670227,0.23947298526763916,82485.0,False
30,lapel,0.5406827330589294,0.37050387263298035,248562.0,False
31,epaulette,0.02793296054005623,0.014164306223392487,1045.0,False
32,sleeve,0.8108678460121155,0.681898832321167,2658035.0,False
33,pocket,0.19295386970043182,0.10677861422300339,171000.0,False
34,neckline,0.4565886855125427,0.2958308458328247,173563.0,False
35,buckle,0.01571653038263321,0.007920507341623306,6895.0,False
36,zipper,0.1332124024629593,0.07135916501283646,26645.0,False
37,applique,0.03033675253391266,0.015401999466121197,40594.0,False
38,bead,0.07707248628139496,0.040080808103084564,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.2787124216556549,0.16192089021205902,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.32683226466178894,0.1953374147415161,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
