class_index,class_name,dice,iou,support,is_background
0,background,0.9872624278068542,0.9748451709747314,145564384.0,True
1,"shirt, blouse",0.46106064319610596,0.29959636926651,529452.0,False
2,"top, t-shirt, sweatshirt",0.681499183177948,0.5168743133544922,2653946.0,False
3,sweater,0.33526915311813354,0.2013954222202301,171252.0,False
4,cardigan,0.038420096039772034,0.01958630234003067,71102.0,False
5,jacket,0.5154716968536377,0.3472292721271515,1123778.0,False
6,vest,0.008352711796760559,0.0041938708163797855,137379.0,False
7,pants,0.7845432758331299,0.64547199010849,2674313.0,False
8,shorts,0.6464762687683105,0.4776246249675751,381684.0,False
9,skirt,0.5835956335067749,0.41202613711357117,1451598.0,False
10,coat,0.4942968189716339,0.32828304171562195,1133693.0,False
11,dress,0.7992391586303711,0.6656105518341064,7949950.0,False
12,jumpsuit,0.09644117951393127,0.05066361650824547,313468.0,False
13,cape,0.10420221835374832,0.05496484041213989,76320.0,False
14,glasses,0.6340877413749695,0.46422287821769714,53391.0,False
15,hat,0.44630110263824463,0.28725069761276245,134737.0,False
16,"headband, head covering, hair accessory",0.07961352914571762,0.04145703464746475,92464.0,False
17,tie,0.24982257187366486,0.14274127781391144,1027.0,False
18,glove,0.18134188652038574,0.09971191734075546,21667.0,False
19,watch,0.11814168840646744,0.0627792701125145,12544.0,False
20,belt,0.20691564679145813,0.11539649963378906,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.45150160789489746,0.29157382249832153,274162.0,False
23,sock,0.25867682695388794,0.14855188131332397,25381.0,False
24,shoe,0.7019595503807068,0.5407840609550476,854045.0,False
25,"bag, wallet",0.501234769821167,0.33443182706832886,525544.0,False
26,scarf,0.13782012462615967,0.07401010394096375,219364.0,False
27,umbrella,0.3672162592411041,0.2249019593000412,88384.0,False
28,hood,0.048559267073869705,0.024883804842829704,34849.0,False
29,collar,0.31160396337509155,0.18455620110034943,82485.0,False
30,lapel,0.4516149163246155,0.2916683256626129,248562.0,False
31,epaulette,0.0,0.0,1045.0,False
32,sleeve,0.7676666378974915,0.6229375004768372,2658035.0,False
33,pocket,0.15149042010307312,0.08195273578166962,171000.0,False
34,neckline,0.3609884977340698,0.22024768590927124,173563.0,False
35,buckle,0.0153996916487813,0.007759593892842531,6895.0,False
36,zipper,0.015437331050634384,0.00777870649471879,26645.0,False
37,applique,0.0,0.0,40594.0,False
38,bead,0.20618897676467896,0.11494465172290802,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.1258387714624405,0.06714404374361038,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.22530686855316162,0.12695540487766266,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
