class_index,class_name,dice,iou,support,is_background
0,background,0.9875891804695129,0.9754825830459595,145564416.0,True
1,"shirt, blouse",0.35554489493370056,0.2162083238363266,529452.0,False
2,"top, t-shirt, sweatshirt",0.6201022863388062,0.4493827819824219,2653946.0,False
3,sweater,0.37268614768981934,0.22901922464370728,171252.0,False
4,cardigan,0.08511311560869217,0.044448114931583405,71102.0,False
5,jacket,0.47932225465774536,0.3152030408382416,1123778.0,False
6,vest,0.009798032231628895,0.0049231345765292645,137379.0,False
7,pants,0.7550389170646667,0.6064759492874146,2674313.0,False
8,shorts,0.5437019467353821,0.3733452558517456,381684.0,False
9,skirt,0.5086206197738647,0.3410404324531555,1451598.0,False
10,coat,0.39394891262054443,0.24529039859771729,1133693.0,False
11,dress,0.7717623114585876,0.6283493638038635,7949950.0,False
12,jumpsuit,0.06309538334608078,0.032575368881225586,313468.0,False
13,cape,0.0003668090212158859,0.00018343815463595092,76320.0,False
14,glasses,0.7013100981712341,0.5400134921073914,53391.0,False
15,hat,0.47467541694641113,0.31119632720947266,134737.0,False
16,"headband, head covering, hair accessory",0.03317064791917801,0.016865037381649017,92464.0,False
17,tie,0.12136030197143555,0.06460009515285492,1027.0,False
18,glove,0.13412804901599884,0.07188491523265839,21667.0,False
19,watch,0.05580557882785797,0.028703704476356506,12544.0,False
20,belt,0.20182548463344574,0.11223910003900528,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.560165524482727,0.3890485465526581,274162.0,False
23,sock,0.0903220996260643,0.04729703441262245,25381.0,False
24,shoe,0.6927325129508972,0.5299087762832642,854045.0,False
25,"bag, wallet",0.4055226445198059,0.25432950258255005,525544.0,False
26,scarf,0.18090881407260895,0.09945010393857956,219364.0,False
27,umbrella,0.19582828879356384,0.10854193568229675,88384.0,False
28,hood,0.07240302115678787,0.037561286240816116,34849.0,False
29,collar,0.32281309366226196,0.1924729347229004,82485.0,False
30,lapel,0.49177443981170654,0.3260616064071655,248562.0,False
31,epaulette,0.015985790640115738,0.00805729627609253,1045.0,False
32,sleeve,0.7552445530891418,0.6067413091659546,2658035.0,False
33,pocket,0.11960049718618393,0.06360377371311188,171000.0,False
34,neckline,0.4125964343547821,0.25991904735565186,173563.0,False
35,buckle,0.08576641976833344,0.04480457678437233,6895.0,False
36,zipper,0.10953467339277267,0.057940587401390076,26645.0,False
37,applique,0.0010829969542101026,0.0005417918437160552,40594.0,False
38,bead,0.20060527324676514,0.11148486286401749,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.03475651890039444,0.017685605213046074,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.011906467378139496,0.005988887045532465,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
