class_index,class_name,dice,iou,support,is_background
0,background,0.9878042936325073,0.9759024381637573,145564384.0,True
1,"shirt, blouse",0.44960713386535645,0.28999561071395874,529452.0,False
2,"top, t-shirt, sweatshirt",0.6644029021263123,0.4974575936794281,2653946.0,False
3,sweater,0.3802933394908905,0.23479148745536804,171252.0,False
4,cardigan,0.046205032616853714,0.023648865520954132,71102.0,False
5,jacket,0.4954403340816498,0.3292925953865051,1123778.0,False
6,vest,0.03587552160024643,0.01826540008187294,137379.0,False
7,pants,0.7710767388343811,0.627440869808197,2674313.0,False
8,shorts,0.6587458848953247,0.49114173650741577,381684.0,False
9,skirt,0.5310620665550232,0.3615279197692871,1451598.0,False
10,coat,0.4835762679576874,0.31889256834983826,1133693.0,False
11,dress,0.7851985096931458,0.6463595032691956,7949950.0,False
12,jumpsuit,0.19618666172027588,0.10876217484474182,313468.0,False
13,cape,0.08952610194683075,0.04686067998409271,76320.0,False
14,glasses,0.6606248021125793,0.4932335615158081,53391.0,False
15,hat,0.46844717860221863,0.3058641850948334,134737.0,False
16,"headband, head covering, hair accessory",0.10365748405456543,0.054661791771650314,92464.0,False
17,tie,0.42598187923431396,0.27063339948654175,1027.0,False
18,glove,0.1340206116437912,0.07182320207357407,21667.0,False
19,watch,0.09753979742527008,0.05127034708857536,12544.0,False
20,belt,0.17041704058647156,0.09314529597759247,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.5224882960319519,0.35362720489501953,274162.0,False
23,sock,0.1327626258134842,0.0711010992527008,25381.0,False
24,shoe,0.7251610159873962,0.5688256025314331,854045.0,False
25,"bag, wallet",0.5458523035049438,0.3753761351108551,525544.0,False
26,scarf,0.2407808005809784,0.13686800003051758,219364.0,False
27,umbrella,0.27792441844940186,0.16138921678066254,88384.0,False
28,hood,0.012930694967508316,0.006507419981062412,34849.0,False
29,collar,0.2724654972553253,0.15771928429603577,82485.0,False
30,lapel,0.5119075179100037,0.34400248527526855,248562.0,False
31,epaulette,0.0,0.0,1045.0,False
32,sleeve,0.7851276993751526,0.646263599395752,2658035.0,False
33,pocket,0.11808760464191437,0.06274872273206711,171000.0,False
34,neckline,0.3928697407245636,0.24445419013500214,173563.0,False
35,buckle,0.02400342933833599,0.012147505767643452,6895.0,False
36,zipper,0.03482465073466301,0.017720887437462807,26645.0,False
37,applique,0.0,0.0,40594.0,False
38,bead,0.034492671489715576,0.01754899136722088,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.04208391532301903,0.021494237706065178,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.04289759323000908,0.021918930113315582,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
