class_index,class_name,dice,iou,support,is_background
0,background,0.986179769039154,0.9727364778518677,145564384.0,True
1,"shirt, blouse",0.43093401193618774,0.2746436595916748,529452.0,False
2,"top, t-shirt, sweatshirt",0.6249188184738159,0.4544595777988434,2653946.0,False
3,sweater,0.37576836347579956,0.23135146498680115,171252.0,False
4,cardigan,0.010065966285765171,0.0050584422424435616,71102.0,False
5,jacket,0.43108096718788147,0.2747630476951599,1123778.0,False
6,vest,0.0,0.0,137379.0,False
7,pants,0.7542644143104553,0.6054770946502686,2674313.0,False
8,shorts,0.6023841500282288,0.43100836873054504,381684.0,False
9,skirt,0.4408111572265625,0.2827182710170746,1451598.0,False
10,coat,0.4586114287376404,0.2975313663482666,1133693.0,False
11,dress,0.7739810943603516,0.6312962174415588,7949950.0,False
12,jumpsuit,0.13010822236537933,0.06958061456680298,313468.0,False
13,cape,0.0032175860833376646,0.0016113853780552745,76320.0,False
14,glasses,0.642944872379303,0.47377943992614746,53391.0,False
15,hat,0.4527677297592163,0.29263076186180115,134737.0,False
16,"headband, head covering, hair accessory",0.07775822281837463,0.04045184329152107,92464.0,False
17,tie,0.3698924779891968,0.22691293060779572,1027.0,False
18,glove,0.0577629953622818,0.02974044717848301,21667.0,False
19,watch,0.0698254331946373,0.03617570921778679,12544.0,False
20,belt,0.15914210677146912,0.08644997328519821,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.5026097297668457,0.33565714955329895,274162.0,False
23,sock,0.08132586628198624,0.042386494576931,25381.0,False
24,shoe,0.7005168199539185,0.5390734076499939,854045.0,False
25,"bag, wallet",0.3707897663116455,0.22758863866329193,525544.0,False
26,scarf,0.13794739544391632,0.07408351451158524,219364.0,False
27,umbrella,0.1651795506477356,0.0900249108672142,88384.0,False
28,hood,0.014823229052126408,0.007466956507414579,34849.0,False
29,collar,0.32065504789352417,0.19094055891036987,82485.0,False
30,lapel,0.4255448281764984,0.2702806890010834,248562.0,False
31,epaulette,0.0,0.0,1045.0,False
32,sleeve,0.7359674572944641,0.5822377800941467,2658035.0,False
33,pocket,0.11072146892547607,0.05860516056418419,171000.0,False
34,neckline,0.3848084807395935,0.2382432371377945,173563.0,False
35,buckle,0.031975097954273224,0.016247304156422615,6895.0,False
36,zipper,0.04594585299491882,0.02351308986544609,26645.0,False
37,applique,0.0,0.0,40594.0,False
38,bead,0.20044513046741486,0.11138594895601273,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.03898857161402702,0.019881868734955788,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.006918573752045631,0.003471295116469264,7445.0,False
44,ruffle,0.03462597727775574,0.017618007957935333,478052.0,False
45,sequin,0.0053033651784062386,0.0026587327010929585,15175.0,False
46,tassel,0.0,0.0,3265.0,False
