class_index,class_name,dice,iou,support,is_background
0,background,0.9841463565826416,0.968787670135498,145564416.0,True
1,"shirt, blouse",0.33474236726760864,0.20101536810398102,529452.0,False
2,"top, t-shirt, sweatshirt",0.5862351059913635,0.4146623909473419,2653946.0,False
3,sweater,0.3955878019332886,0.24656245112419128,171252.0,False
4,cardigan,0.00024735808256082237,0.0001236943353433162,71102.0,False
5,jacket,0.42025601863861084,0.26602792739868164,1123778.0,False
6,vest,0.0,0.0,137379.0,False
7,pants,0.6975497007369995,0.5355672240257263,2674313.0,False
8,shorts,0.5213449597358704,0.3525805175304413,381684.0,False
9,skirt,0.4652364253997803,0.3031322956085205,1451598.0,False
10,coat,0.3928520381450653,0.244440495967865,1133693.0,False
11,dress,0.747461199760437,0.5967568755149841,7949950.0,False
12,jumpsuit,0.03161751106381416,0.01606268621981144,313468.0,False
13,cape,0.0,0.0,76320.0,False
14,glasses,0.5612127184867859,0.39005953073501587,53391.0,False
15,hat,0.3391326069831848,0.20419004559516907,134737.0,False
16,"headband, head covering, hair accessory",0.007839211262762547,0.00393502926453948,92464.0,False
17,tie,0.14328357577323914,0.07717041671276093,1027.0,False
18,glove,0.0507214292883873,0.02602061629295349,21667.0,False
19,watch,0.10417110472917557,0.05494752526283264,12544.0,False
20,belt,0.14843261241912842,0.08016592264175415,135771.0,False
21,leg warmer,0.0,0.0,37438.0,False
22,"tights, stockings",0.4570446014404297,0.2962137460708618,274162.0,False
23,sock,0.014276343397796154,0.007189491763710976,25381.0,False
24,shoe,0.6222229599952698,0.4516136646270752,854045.0,False
25,"bag, wallet",0.35031837224960327,0.2123551368713379,525544.0,False
26,scarf,0.15555891394615173,0.08433932065963745,219364.0,False
27,umbrella,0.41361892223358154,0.26073113083839417,88384.0,False
28,hood,0.01296935509890318,0.006527002900838852,34849.0,False
29,collar,0.25399118661880493,0.14546959102153778,82485.0,False
30,lapel,0.36656954884529114,0.22441700100898743,248562.0,False
31,epaulette,0.0,0.0,1045.0,False
32,sleeve,0.6958999037742615,0.5336245894432068,2658035.0,False
33,pocket,0.05987710505723953,0.030862532556056976,171000.0,False
34,neckline,0.3618035912513733,0.22085484862327576,173563.0,False
35,buckle,0.02352297678589821,0.011901467107236385,6895.0,False
36,zipper,0.10857061296701431,0.05740135535597801,26645.0,False
37,applique,0.04934771731495857,0.02529805898666382,40594.0,False
38,bead,0.0,0.0,33583.0,False
39,bow,0.0,0.0,7495.0,False
40,flower,0.0,0.0,12614.0,False
41,fringe,0.004324867855757475,0.0021671203430742025,38034.0,False
42,ribbon,0.0,0.0,6464.0,False
43,rivet,0.0,0.0,7445.0,False
44,ruffle,0.08406807482242584,0.043878424912691116,478052.0,False
45,sequin,0.0,0.0,15175.0,False
46,tassel,0.0,0.0,3265.0,False
